"id","SalePrice"
1461,130646.250396547
1462,154953.092600351
1463,176755.45418531
1464,191126.081640313
1465,169767.294902135
1466,168165.106420288
1467,171240.535454117
1468,172094.281050812
1469,172846.244281409
1470,124095.243567943
1471,189638.665981975
1472,99270.5805707198
1473,98282.1815345231
1474,145078.099540249
1475,123231.495135624
1476,357532.316916781
1477,242766.752103097
1478,298652.053250799
1479,233820.720426768
1480,515747.543706864
1481,326956.342746444
1482,212816.888618296
1483,157411.299241467
1484,168738.97660927
1485,173792.29894502
1486,188311.142258767
1487,372662.126686223
1488,247012.932363906
1489,193843.839776362
1490,226475.497500917
1491,190633.948060344
1492,83186.0390257423
1493,188996.092054632
1494,296637.77647198
1495,269321.632405523
1496,241130.007786226
1497,183312.15081128
1498,166965.795482842
1499,163150.713402356
1500,163512.728703678
1501,185126.075710926
1502,154746.755164137
1503,345649.652067574
1504,241544.937629331
1505,228436.139030343
1506,173393.705549388
1507,242685.175983506
1508,188933.056698642
1509,164695.655069983
1510,153149.041816844
1511,146989.504304191
1512,169313.018929708
1513,134715.5795253
1514,162767.11675398
1515,222964.39166713
1516,149059.373725132
1517,149002.819612897
1518,139495.823465213
1519,211265.895804829
1520,135848.03780888
1521,141081.078733199
1522,161511.946760838
1523,117197.530801312
1524,137448.709490979
1525,123991.640345442
1526,120966.664533285
1527,103485.389607211
1528,128516.618095478
1529,154254.653740715
1530,190804.793124723
1531,103061.165708744
1532,94375.8299531606
1533,145472.141999909
1534,120944.228206074
1535,152779.581842442
1536,113681.595180946
1537,47163.6751975613
1538,156814.669929339
1539,208068.456930777
1540,97805.2162282762
1541,157082.631304923
1542,136587.202862617
1543,195653.854210889
1544,86540.8674336563
1545,108630.972691799
1546,126461.892990588
1547,136477.78632195
1548,135480.508634492
1549,118312.028676417
1550,134569.642098414
1551,107194.9795874
1552,122529.653850519
1553,145677.592453061
1554,118157.711665637
1555,160374.944938641
1556,91633.1306884384
1557,106139.319129361
1558,86100.5072302541
1559,85305.0087096089
1560,140575.038560066
1561,111694.598408406
1562,125230.076766063
1563,121123.543039835
1564,140840.219759743
1565,146249.630530262
1566,240949.78903637
1567,72865.8739312686
1568,197476.781040544
1569,131903.457261934
1570,143859.300628677
1571,118249.79292687
1572,137843.831817859
1573,231148.767886007
1574,114245.739452204
1575,209379.07270296
1576,207120.297969014
1577,193682.492339389
1578,144128.957642424
1579,161308.74255636
1580,179747.572338482
1581,157714.453533487
1582,127181.282453294
1583,303684.884871271
1584,222113.219908457
1585,141594.802572731
1586,69619.5631016112
1587,104670.813291505
1588,166860.040009351
1589,94227.5869300836
1590,129631.300612837
1591,98964.8228116351
1592,113628.159847144
1593,124279.897237493
1594,171533.751009054
1595,122124.141227001
1596,246929.491514593
1597,184714.952414038
1598,218361.610561176
1599,200317.131995094
1600,174500.504724061
1601,58521.8554143179
1602,99134.6207091267
1603,86434.297362613
1604,281899.638999975
1605,251270.261986249
1606,174407.808957924
1607,178077.139614301
1608,200910.943548905
1609,167553.553658995
1610,155977.235875236
1611,153721.77670304
1612,174534.036382685
1613,161782.322170524
1614,135377.678803697
1615,93174.8078386663
1616,78653.5984512533
1617,92903.1435799371
1618,123067.078409049
1619,146060.308918119
1620,196946.447218032
1621,145708.850871861
1622,145416.517141897
1623,292378.655792718
1624,232283.336427088
1625,127123.65837343
1626,160351.110801951
1627,180069.615241898
1628,276819.999952408
1629,180249.629386862
1630,304290.503074537
1631,224148.9111318
1632,231747.307853338
1633,167598.182575748
1634,195554.983991395
1635,181842.589295028
1636,152248.120947559
1637,194226.449109565
1638,184626.359815737
1639,175507.190837195
1640,241893.505227644
1641,164745.484349757
1642,223913.747065081
1643,226091.97122011
1644,233165.427811383
1645,198064.820968627
1646,155353.792164816
1647,152464.174056693
1648,135219.896573412
1649,145364.058093743
1650,110420.756759334
1651,117309.375482333
1652,102058.792604391
1653,103667.492757478
1654,144386.624370256
1655,135791.230706069
1656,142522.158042716
1657,149895.406636749
1658,150170.008816934
1659,132070.818432373
1660,160841.22046843
1661,438918.608968073
1662,379303.931768093
1663,353150.036168904
1664,441855.206291826
1665,310988.87844315
1666,322081.802408508
1667,387078.715269988
1668,323394.751035532
1669,303794.737929747
1670,336609.437901493
1671,249785.042651187
1672,446174.2813533
1673,309234.55307584
1674,256782.463370457
1675,176109.587648718
1676,193402.953245614
1677,205449.439796262
1678,453643.458059617
1679,377164.865382875
1680,355653.501029848
1681,256017.553390804
1682,304378.020791819
1683,176306.460872148
1684,164892.723266822
1685,179871.05653473
1686,169644.460756569
1687,158037.821312021
1688,183182.01382284
1689,181552.49543117
1690,192031.951980423
1691,176653.92912928
1692,255678.855922111
1693,160298.522107377
1694,189968.239351574
1695,165067.706912749
1696,237090.334310288
1697,164758.485175302
1698,365154.824767572
1699,327713.058265583
1700,259995.30414322
1701,256480.034276866
1702,223126.155222718
1703,241640.55758228
1704,285874.364744806
1705,233771.830164051
1706,417727.182141442
1707,232131.419104761
1708,197375.237433559
1709,276292.428405894
1710,241867.31380601
1711,265107.992979666
1712,227874.889590349
1713,254121.084561593
1714,226714.040049647
1715,213420.540260302
1716,182514.421299221
1717,170188.769542951
1718,126702.373372204
1719,215797.761451045
1720,244542.427244898
1721,156274.545871606
1722,134298.70056248
1723,160660.414606853
1724,206456.714825177
1725,231265.625036474
1726,197448.399115107
1727,158815.46194646
1728,175193.356498214
1729,173007.224998827
1730,160709.341956347
1731,126071.718689679
1732,140873.548052223
1733,115133.311479961
1734,122670.586323114
1735,132031.931144279
1736,130189.274707977
1737,365818.647291288
1738,215458.804277855
1739,258185.891635235
1740,226857.877226722
1741,179297.253999892
1742,180326.178868216
1743,176555.759362312
1744,311766.191146366
1745,261484.341315845
1746,215067.440957741
1747,208385.006612286
1748,208686.250216283
1749,157975.877597491
1750,122621.65722611
1751,237428.710989915
1752,124568.137847259
1753,147175.473004002
1754,190735.495746715
1755,169389.573738745
1756,126839.829453488
1757,120319.499275941
1758,147414.204226307
1759,165786.175932604
1760,163919.897723219
1761,140727.808705098
1762,188193.11762226
1763,177650.340394314
1764,123800.587345656
1765,180420.280847272
1766,191465.68053763
1767,208659.876323122
1768,143919.088119071
1769,163633.934854128
1770,148516.848469159
1771,142464.763716113
1772,134688.600607511
1773,134177.396800401
1774,112983.031716572
1775,144065.512210174
1776,114323.245897364
1777,114064.55699271
1778,138248.016228787
1779,113226.726238887
1780,172656.715192407
1781,125481.54181588
1782,95428.8072919156
1783,156228.303186212
1784,106877.46024289
1785,119828.840742406
1786,114804.858566781
1787,158427.695495006
1788,46213.7129924824
1789,98452.7542085638
1790,76106.3466396116
1791,187779.093124496
1792,158081.618060251
1793,132689.919194438
1794,139993.909386956
1795,140273.543328351
1796,124273.998065661
1797,103061.197573328
1798,133635.853748877
1799,118112.131153001
1800,126533.128039087
1801,136808.648894305
1802,119599.949232298
1803,143066.532050701
1804,141054.314975938
1805,131852.652393382
1806,115164.880685419
1807,142908.160537359
1808,130896.7321418
1809,131155.783299814
1810,128138.392323103
1811,87740.9376855208
1812,95784.7807791685
1813,130387.722746366
1814,95579.8653003231
1815,45314.8256155501
1816,102752.280094928
1817,117166.584208272
1818,149452.386482864
1819,109068.013295013
1820,53063.4164393532
1821,101283.609903795
1822,136650.291867649
1823,40906.0037569075
1824,126778.81673347
1825,137706.286965098
1826,101531.137645324
1827,104039.217288141
1828,144771.2323602
1829,129442.510126712
1830,143708.110970329
1831,152918.487710019
1832,94318.4087585999
1833,133324.342005315
1834,109265.53273854
1835,128297.425401389
1836,122748.322409845
1837,88429.3532236796
1838,140461.692402998
1839,87616.6766493821
1840,158956.413706087
1841,149400.75589564
1842,83351.1267692611
1843,129566.692743352
1844,134029.057351421
1845,142523.256905608
1846,161447.953195236
1847,172343.359856345
1848,50323.1259835701
1849,125048.503106591
1850,119587.943659756
1851,150264.386189318
