"id","SalePrice"
1461,85194.3166002636
1462,147014.093478093
1463,178493.538055946
1464,186145.977643662
1465,211738.175057465
1466,154235.299406321
1467,173553.685485457
1468,157415.669902879
1469,202780.445232305
1470,115961.589521451
1471,149332.874389649
1472,81999.6216698972
1473,87298.8930707294
1474,143125.137255929
1475,88775.9141134256
1476,394677.281234018
1477,290900.12499447
1478,338022.895574576
1479,320777.878561454
1480,459740.503909343
1481,323841.530292287
1482,235820.215196582
1483,163480.061718868
1484,172852.776484343
1485,210562.540238569
1486,195949.717894767
1487,339371.626021571
1488,243240.839891864
1489,220601.86684875
1490,239984.277003339
1491,207830.66524013
1492,67799.4984469606
1493,254008.315848517
1494,323149.099681784
1495,314838.754660466
1496,240566.597354535
1497,164085.77290997
1498,178945.826596829
1499,164686.738490034
1500,153123.899121493
1501,188038.664086301
1502,134795.29739218
1503,287553.855930141
1504,251274.700473121
1505,220968.716704086
1506,202207.601935775
1507,216947.504026265
1508,196035.212218816
1509,158633.385296505
1510,157328.630557844
1511,160608.56501118
1512,181564.705860792
1513,153094.708010043
1514,169430.455504357
1515,205319.673592021
1516,160581.844496318
1517,156220.462996772
1518,108138.754032319
1519,202771.669326048
1520,127565.594628463
1521,126441.450105236
1522,168815.005827749
1523,106072.269280244
1524,112119.362202882
1525,116755.466845633
1526,94405.57855062
1527,100800.062968422
1528,125344.317727026
1529,149343.274557874
1530,218346.301377838
1531,145334.503368498
1532,86574.9135255958
1533,143726.428257433
1534,113849.614857222
1535,148241.270664512
1536,113643.442494821
1537,68610.5941084297
1538,200387.503732621
1539,247175.553843386
1540,115739.230847057
1541,141692.142977431
1542,146075.59429635
1543,151466.192208431
1544,91320.3418591207
1545,136965.978305264
1546,157795.78690403
1547,140040.519656874
1548,141913.598965589
1549,121318.305427223
1550,154085.696614301
1551,107203.835110921
1552,136345.114706398
1553,141404.01207153
1554,109639.721755524
1555,172102.497954169
1556,87574.2272151687
1557,101982.782937891
1558,89643.4482124867
1559,100264.79257342
1560,97835.9766617343
1561,148178.470046504
1562,124199.374908888
1563,110178.594407557
1564,148623.682693569
1565,149210.714549076
1566,241365.750071973
1567,62791.2471775628
1568,214730.155015021
1569,160856.493812853
1570,147481.825896275
1571,110635.642206416
1572,146701.84430187
1573,249124.512578896
1574,121830.350405067
1575,245299.975527034
1576,239537.508576028
1577,216301.346287035
1578,181757.772605984
1579,141834.652559841
1580,199935.303884906
1581,159440.382042781
1582,128125.089212908
1583,290066.209712197
1584,216725.045831236
1585,128995.813144664
1586,42039.5040844717
1587,127148.567750426
1588,163318.457189089
1589,89926.4430667057
1590,118680.975631489
1591,73195.3675988051
1592,152822.224698125
1593,136206.293834458
1594,147203.207714708
1595,103376.025135685
1596,224175.679760822
1597,210356.596991598
1598,226159.742751295
1599,208684.129274075
1600,194674.609351705
1601,71903.1444636011
1602,121610.083252646
1603,91991.6230201351
1604,283276.336702728
1605,253271.820613188
1606,164675.19263348
1607,166614.903870623
1608,218411.618245355
1609,171542.391517578
1610,131246.454013955
1611,128086.448013614
1612,177815.312622922
1613,164831.934932169
1614,131506.848115816
1615,90718.1649024967
1616,63983.7160140392
1617,89924.0882027047
1618,120315.569242839
1619,132387.449970898
1620,166989.926635333
1621,123845.119404682
1622,143719.837474307
1623,292569.967276128
1624,205427.650320074
1625,108396.127443144
1626,171386.788363099
1627,184766.280058708
1628,286621.053322859
1629,205715.286968078
1630,335723.648335634
1631,257437.629100716
1632,272798.035297731
1633,185124.370350281
1634,182392.928599519
1635,191337.005306827
1636,137990.839932758
1637,184718.22373257
1638,177640.335455824
1639,158772.916713279
1640,234866.959734085
1641,174791.755158052
1642,252340.85485327
1643,220375.412436298
1644,236425.673086598
1645,205953.245723895
1646,169071.394157617
1647,153919.820795842
1648,116195.107140376
1649,133854.937127537
1650,117770.334375897
1651,110152.111556551
1652,84260.7620698406
1653,98873.3658342233
1654,134885.255851917
1655,126479.382819195
1656,142497.080013343
1657,150549.147930722
1658,149465.458730019
1659,102616.421517137
1660,162167.15558461
1661,408408.262278706
1662,404800.012343978
1663,386972.609252041
1664,437572.108420739
1665,341526.374464286
1666,327683.290914729
1667,365292.334442931
1668,381802.999235266
1669,344745.729692818
1670,372020.329089077
1671,268157.723219669
1672,413163.784749733
1673,303897.601576026
1674,252993.00453152
1675,191474.425111821
1676,194282.287352585
1677,216534.507905686
1678,462556.946817119
1679,377476.773751916
1680,362528.934050916
1681,303174.619965003
1682,331456.751103701
1683,187854.630026694
1684,173406.059075439
1685,175406.676760102
1686,168091.172338774
1687,176590.489377791
1688,186175.088433342
1689,195061.721559222
1690,205804.484675885
1691,195290.933006262
1692,275233.957952669
1693,199269.308940084
1694,187028.575950134
1695,165816.593509654
1696,243212.584334367
1697,183899.164965834
1698,347488.020592721
1699,361631.723016832
1700,291717.969109494
1701,286574.041899578
1702,233877.869787509
1703,241965.836059507
1704,264833.346309563
1705,265204.714890759
1706,391536.978635231
1707,227737.473308152
1708,208131.674663269
1709,287709.488315709
1710,239049.244833964
1711,286567.455980833
1712,304586.799765421
1713,267520.701558694
1714,209954.395425207
1715,210156.819304723
1716,172324.000049113
1717,178433.672624147
1718,119760.792790259
1719,231975.445995805
1720,260612.58286972
1721,147583.119818862
1722,109048.510014876
1723,166718.711555589
1724,223083.096239957
1725,248991.506391393
1726,177692.410017731
1727,146899.142031496
1728,180446.912742761
1729,188094.837005744
1730,162656.51835268
1731,116708.698140091
1732,130688.040599455
1733,95890.2235640081
1734,122100.67466448
1735,122884.217426094
1736,89004.3174265543
1737,295643.781077238
1738,257073.590801276
1739,222459.35833065
1740,206216.239105658
1741,178283.022606428
1742,165834.060227635
1743,171560.647131981
1744,313593.842809125
1745,215336.208396393
1746,188528.340692112
1747,209339.36816286
1748,198633.269247186
1749,133379.813372546
1750,105500.445039758
1751,220225.724995445
1752,110809.946442602
1753,147616.547381062
1754,200502.148562741
1755,174007.419444135
1756,134006.749583432
1757,103032.878957139
1758,166452.401587654
1759,184439.688315204
1760,155713.176660779
1761,144479.832983135
1762,183505.376563451
1763,197580.869407322
1764,106739.738260568
1765,149648.788666829
1766,182663.369404847
1767,197864.043729149
1768,148226.824649943
1769,168236.548986788
1770,171373.778344812
1771,130524.900847187
1772,118579.501675953
1773,148028.312343807
1774,131008.157171463
1775,146406.817686603
1776,123684.564808356
1777,107256.410301425
1778,104294.807936937
1779,120048.307765433
1780,194402.274817668
1781,127115.865797809
1782,56653.7863848588
1783,151149.81478693
1784,123868.051694536
1785,114519.550457766
1786,148678.693650806
1787,151499.483987381
1788,57819.2007313815
1789,84922.6617135834
1790,78122.8027378706
1791,168315.72086922
1792,140834.368284399
1793,123741.501959591
1794,177084.440857832
1795,121130.822016649
1796,128762.557479787
1797,107165.04730861
1798,107488.347191587
1799,73415.8479071524
1800,131006.069006968
1801,138916.29832621
1802,129410.041197138
1803,137693.07510995
1804,117530.160975094
1805,118248.507885987
1806,112850.058150634
1807,153910.366401453
1808,127094.977854336
1809,130715.995222448
1810,149129.44027503
1811,93854.7583122107
1812,98140.1237860304
1813,122536.050418938
1814,107083.511886761
1815,25559.6097839936
1816,100403.530327341
1817,131026.1265969
1818,167691.379304608
1819,117968.531429865
1820,11411.4837107649
1821,120222.345317791
1822,159601.368128317
1823,32992.3454164176
1824,130532.665352307
1825,147981.328708238
1826,91005.369672927
1827,117817.39217506
1828,125062.035017664
1829,140176.00774264
1830,144141.001654384
1831,138286.199339365
1832,45431.5309651123
1833,139039.165155724
1834,77056.193679219
1835,114116.883547295
1836,101667.997434498
1837,91634.1913004062
1838,100280.136325934
1839,118328.930876011
1840,167496.120704322
1841,125968.248258555
1842,82174.5931859061
1843,145078.808338647
1844,145789.631235129
1845,146012.858190757
1846,150183.010971206
1847,183431.497117973
1848,71576.0242165355
1849,115695.498150247
1850,115694.127296634
1851,128081.913674528
1852,112809.51174378
1853,106201.655383007
1854,158759.624079718
1855,166296.994841152
1856,211348.629036401
1857,123753.604410485
1858,129347.86545828
1859,116330.911464056
1860,144309.223614265
1861,115622.143268913
1862,308272.822015266
1863,291540.797479681
1864,291597.29310905
1865,386738.774461649
1866,362990.913220033
1867,233782.478900756
1868,262991.953997043
1869,195524.87525674
1870,234470.776549844
1871,280841.351580978
1872,181094.04154087
1873,248546.840525373
1874,129941.384179566
1875,181285.223963659
1876,190540.263551165
1877,195544.318828783
1878,214832.562253479
1879,123115.840044283
1880,123953.043191182
1881,231771.77468196
1882,247974.03934121
1883,177328.924904566
1884,193591.087638803
1885,232882.314045671
1886,293716.070408967
1887,217075.185625555
1888,251628.452960723
1889,167278.521909499
1890,125722.457474147
1891,122398.833664816
1892,75801.0531075131
1893,147365.389890274
1894,104321.895962353
1895,135359.891756221
1896,129010.917570942
1897,86688.9004941235
1898,111479.014929802
1899,146182.318237856
1900,157295.765811173
1901,180686.046302509
1902,147300.074413773
1903,238802.254964372
1904,158339.92399503
1905,203133.818279195
1906,162451.560694429
1907,195418.625672164
1908,99938.0356075336
1909,124278.764153884
1910,117562.955771514
1911,227653.538240511
1912,290018.194533644
1913,146799.255564045
1914,45157.3794929601
1915,295195.252130529
1916,41190.3258009501
1917,252014.639352662
1918,119708.674076087
1919,160050.665548662
1920,146143.22387548
1921,385995.934084409
1922,361346.588272503
1923,228693.2613095
1924,243673.556438248
1925,201413.808769226
1926,365704.270888919
1927,123252.515868961
1928,167869.226578432
1929,90270.9679466053
1930,112025.520796608
1931,126193.400704648
1932,109326.203395006
1933,196949.336862724
1934,179686.572383423
1935,178747.048505586
1936,203850.271434353
1937,202022.613862243
1938,193415.673381815
1939,285038.658534456
1940,206460.897378748
1941,164221.238065588
1942,151890.483446934
1943,268957.109990562
1944,384440.248302725
1945,429844.892130284
1946,104698.128229193
1947,345749.943689213
1948,181671.717269088
1949,233944.327965386
1950,208704.060311028
1951,239824.534934562
1952,202178.546908837
1953,182515.461832405
1954,199165.752821318
1955,121158.849692601
1956,257289.720518082
1957,143133.520878769
1958,289421.253520905
1959,136128.376392304
1960,86913.9649525373
1961,117558.867728914
1962,71913.7721565843
1963,79296.9297183124
1964,106324.252463129
1965,142772.447518829
1966,143447.532528409
1967,304860.810333148
1968,372139.258812165
1969,396625.705031819
1970,417064.984088269
1971,458178.565595893
1972,383643.061391839
1973,296581.559609884
1974,340238.120966753
1975,456805.430271735
1976,294651.939818521
1977,359127.594422266
1978,343890.345917295
1979,354977.101921255
1980,207074.620867556
1981,360246.490363951
1982,221014.947817923
1983,207418.902489155
1984,171253.595338704
1985,230963.473703606
1986,215944.550417963
1987,186205.342549393
1988,178539.979372901
1989,187266.023781288
1990,210999.146564839
1991,236999.88611724
1992,224397.490547405
1993,166429.256193357
1994,211937.545179435
1995,186540.399457729
1996,317002.465996942
1997,373813.226718305
1998,318357.077958228
1999,336030.154485039
2000,352428.21478521
2001,303750.689624022
2002,254544.584607302
2003,257386.161402326
2004,276211.095531171
2005,246852.864785557
2006,241912.314084912
2007,250418.156680875
2008,231681.019552338
2009,213454.182216051
2010,196364.570357829
2011,136070.090413082
2012,175978.117473449
2013,192903.102394287
2014,175894.264432257
2015,238783.224786799
2016,199487.306877132
2017,192659.611680756
2018,86850.0390179191
2019,121779.661268387
2020,62978.1133854815
2021,79724.3436104957
2022,208909.701811008
2023,135441.8484387
2024,288185.028154593
2025,387971.192946758
2026,173391.495455455
2027,157584.531998614
2028,142216.047263435
2029,159242.51697012
2030,294723.121519892
2031,269532.120341531
2032,287822.030260746
2033,278548.42137941
2034,165807.244305115
2035,233541.944726745
2036,210562.399120262
2037,217641.556370888
2038,335645.48490662
2039,261165.962645428
2040,337528.25496365
2041,295365.200814776
2042,204292.337648869
2043,171291.163228352
2044,171290.780684012
2045,221780.27633696
2046,140295.230353357
2047,132922.159400333
2048,131501.675705182
2049,139352.119223163
2050,167694.603527767
2051,98026.1484517674
2052,120154.494103999
2053,142906.590545874
2054,68015.5908253467
2055,166380.82709648
2056,156367.273639447
2057,92310.9184214805
2058,225768.158033784
2059,130968.174765231
2060,189615.993417314
2061,145576.578554846
2062,103794.153978208
2063,92811.9963223565
2064,143515.803074139
2065,120359.093214557
2066,170916.651353093
2067,102633.200679414
2068,152835.834287923
2069,75246.3487276673
2070,108989.130276107
2071,66886.0850968827
2072,134135.238075692
2073,123552.875777278
2074,193143.009838559
2075,175122.426043736
2076,136142.265214545
2077,160226.104373832
2078,123068.869385612
2079,130158.568731921
2080,98870.145559945
2081,119945.73723466
2082,125583.050203781
2083,143374.746213644
2084,103000.209453034
2085,76219.8053752489
2086,103693.814261903
2087,116405.387333332
2088,44234.375702585
2089,61421.6695116431
2090,103391.259619113
2091,121522.386224392
2092,138133.964986541
2093,120287.699149142
2094,92427.0601904501
2095,161664.526204612
2096,57447.8239310758
2097,129146.741840946
2098,146196.499794889
2099,29281.4990526289
2100,81138.4027884514
2101,129028.85242754
2102,127191.173941491
2103,91431.9462446709
2104,129004.218194343
2105,146685.760822053
2106,78225.7971386794
2107,212476.531816869
2108,125036.701031576
2109,111138.623093107
2110,116342.212600217
2111,136741.095862812
2112,153476.045332009
2113,105561.63637269
2114,147442.428127484
2115,173162.60578426
2116,104899.821532417
2117,155877.064046127
2118,136320.316965736
2119,102051.531378685
2120,106551.89247383
2121,114602.891768606
2122,122714.710932982
2123,80341.5635255822
2124,189591.89838109
2125,130246.809391664
2126,146252.429301363
2127,172688.048174996
2128,98287.2197953237
2129,54689.6069697219
2130,120581.204937328
2131,117190.467520961
2132,113065.365973285
2133,112803.248342379
2134,123715.218782213
2135,83462.2520736172
2136,58042.7561350074
2137,133596.851526427
2138,129541.224484618
2139,132411.023372928
2140,131794.340401231
2141,168393.238403133
2142,125885.826970852
2143,122601.947664683
2144,112338.990268493
2145,133308.042692714
2146,187859.050784231
2147,165034.544301515
2148,155489.182928953
2149,160892.046921323
2150,263909.391969229
2151,103551.65927127
2152,187253.65343501
2153,180261.971521359
2154,88637.9370116411
2155,147248.446166234
2156,247276.640312883
2157,239865.223983262
2158,232260.846480782
2159,245816.056142059
2160,188887.529690039
2161,227822.033977094
2162,384620.332250376
2163,364636.657711252
2164,286781.600575503
2165,221047.484446042
2166,150896.724626596
2167,229300.472126711
2168,184325.237015011
2169,202200.995889216
2170,212963.977675973
2171,160131.969476213
2172,154643.853795298
2173,193288.149350727
2174,215368.32330385
2175,324245.995254971
2176,311525.173562128
2177,233717.475103096
2178,216352.137997048
2179,123189.750041708
2180,227229.261586952
2181,202455.131619263
2182,211193.125439788
2183,188604.155194965
2184,118933.3218667
2185,129981.625535477
2186,133256.156668323
2187,148660.110794242
2188,145484.673633532
2189,297933.295495611
2190,54017.1011843322
2191,66505.6821010775
2192,79914.1089425251
2193,102881.929250776
2194,101565.026602794
2195,79209.7866407264
2196,109011.156153069
2197,111626.894916485
2198,173349.18143452
2199,212884.482326945
2200,134428.699275626
2201,160001.591513073
2202,245482.334256112
2203,160548.617714967
2204,188918.156627921
2205,101434.099994712
2206,150088.567762081
2207,245225.705751141
2208,261064.824144094
2209,260029.203956105
2210,121221.537908373
2211,117409.080022657
2212,119388.555211716
2213,112576.810653399
2214,143418.027039045
2215,109968.003950908
2216,134328.750716623
2217,42672.5112733529
2218,83621.9132521654
2219,55332.3071441747
2220,67726.8803358438
2221,292318.733730639
2222,282382.940266006
2223,302063.947038221
2224,218616.729124469
2225,126529.675067214
2226,166855.566613181
2227,197919.420825789
2228,274146.809545342
2229,250880.684755536
2230,131986.025010193
2231,214491.705883216
2232,180362.605767783
2233,188419.253465396
2234,264096.618988961
2235,208759.718093072
2236,246872.063514548
2237,305786.823491773
2238,219048.702135315
2239,74321.531205084
2240,154141.275401196
2241,157954.9166387
2242,120317.294876228
2243,127221.332212811
2244,116293.208025989
2245,124698.470348135
2246,144311.738066343
2247,134997.717725357
2248,114883.699589792
2249,107671.517171122
2250,115673.26900842
2251,95647.0751963683
2252,180411.66784408
2253,171070.267541326
2254,192948.400281911
2255,180876.592069725
2256,196355.849992461
2257,185128.985358765
2258,154118.72006406
2259,161686.48544006
2260,163553.502835479
2261,243600.369844808
2262,260136.145945266
2263,381391.483609037
2264,446964.088593162
2265,161386.085539577
2266,364434.096254774
2267,359378.150583203
2268,421420.291673486
2269,154984.966870963
2270,221254.216223525
2271,210047.737935544
2272,205869.279300297
2273,139013.404601779
2274,197777.619322778
2275,148653.396760649
2276,197883.663905237
2277,179679.260637151
2278,152241.424575073
